persid,cluster_id,household_id,participant_id,age_band,sex,year,trip_id,trip_purpose,participant_wt,trips_wt,trip_mode,trip_duration,trip_distance,day_type,trip_id_2,age_group,dist_cat
87033/1000,NA,87033,2374,50-54 years,female,21,8183,Other,545.808776855469,545.808776855469,pedestrian,10,0.55,weekday,3,40 to 64,<1km
87033/1000,NA,87033,2374,50-54 years,female,21,8184,Other,545.808776855469,545.808776855469,pedestrian,10,0.55,weekday,4,40 to 64,<1km
87033/1001,NA,87033,2375,45-49 years,male,21,8185,Other,552.430297851562,552.430297851562,bicycle,10,1.02,weekday,1,40 to 64,1-2km
87033/1001,NA,87033,2375,45-49 years,male,21,8186,Work,552.430297851562,552.430297851562,bicycle,15,3.31,weekday,2,40 to 64,3-5km
87033/1001,NA,87033,2375,45-49 years,male,21,8187,Work,552.430297851562,552.430297851562,bicycle,15,2.28,weekday,3,40 to 64,3-5km
87033/1001,NA,87033,2375,45-49 years,male,21,8188,Shopping,552.430297851562,552.430297851562,bicycle,5,0.48,weekday,4,40 to 64,<1km
87033/1001,NA,87033,2375,45-49 years,male,21,8189,Shopping,552.430297851562,552.430297851562,bicycle,5,0.48,weekday,5,40 to 64,<1km
87035/1000,NA,87035,2376,35-39 years,male,21,8190,Work,621.857666015625,621.857666015625,car,30,11.53,weekday,1,20 to 39,>10km
87035/1000,NA,87035,2376,35-39 years,male,21,8191,Work,621.857666015625,621.857666015625,car,20,11.59,weekday,2,20 to 39,>10km
87035/1000,NA,87035,2376,35-39 years,male,21,8192,Leisure,621.857666015625,621.857666015625,pedestrian,20,1.76,weekday,3,20 to 39,1-2km
87035/1000,NA,87035,2376,35-39 years,male,21,8193,Leisure,621.857666015625,621.857666015625,pedestrian,20,1.76,weekday,4,20 to 39,1-2km
87035/1001,NA,87035,2377,35-39 years,female,21,8194,Work,522.818908691406,522.818908691406,car,60,36.31,weekday,1,20 to 39,>10km
87035/1001,NA,87035,2377,35-39 years,female,21,8195,Work,522.818908691406,522.818908691406,car,60,36.32,weekday,2,20 to 39,>10km
87035/1001,NA,87035,2377,35-39 years,female,21,8196,Leisure,522.818908691406,522.818908691406,pedestrian,20,1.76,weekday,3,20 to 39,1-2km
87035/1001,NA,87035,2377,35-39 years,female,21,8197,Leisure,522.818908691406,522.818908691406,pedestrian,20,1.76,weekday,4,20 to 39,1-2km
87036/1000,NA,87036,2378,45-49 years,female,21,8198,Work,544.801513671875,544.801513671875,car,25,9.64,weekday,1,40 to 64,6-10km
87036/1000,NA,87036,2378,45-49 years,female,21,8199,Work,544.801513671875,544.801513671875,car,15,9.6,weekday,2,40 to 64,6-10km
87036/1001,NA,87036,2379,45-49 years,male,21,8200,Work,455.289733886719,455.289733886719,bicycle,20,2.1,weekday,1,40 to 64,3-5km
87036/1001,NA,87036,2379,45-49 years,male,21,8201,Work,455.289733886719,455.289733886719,bicycle,15,2.1,weekday,2,40 to 64,3-5km
87036/1001,NA,87036,2379,45-49 years,male,21,8202,Work,455.289733886719,455.289733886719,bicycle,25,6.25,weekday,3,40 to 64,6-10km
87036/1001,NA,87036,2379,45-49 years,male,21,8203,Work,455.289733886719,455.289733886719,bicycle,25,6.25,weekday,4,40 to 64,6-10km
87036/1001,NA,87036,2379,45-49 years,male,21,8204,Leisure,455.289733886719,455.289733886719,car,25,9.64,weekday,5,40 to 64,6-10km
87036/1001,NA,87036,2379,45-49 years,male,21,8205,Leisure,455.289733886719,455.289733886719,car,15,9.6,weekday,6,40 to 64,6-10km
87038/1007,NA,87038,2380,75-79 years,female,21,8206,Other,498.658630371094,498.658630371094,car,5,1.16,weekday,1,65 plus,1-2km
87038/1007,NA,87038,2380,75-79 years,female,21,8207,Shopping,498.658630371094,498.658630371094,pedestrian,2,0.04,weekday,2,65 plus,<1km
87038/1007,NA,87038,2380,75-79 years,female,21,8208,Shopping,498.658630371094,498.658630371094,bus,21,2.35,weekday,2,65 plus,3-5km
87038/1007,NA,87038,2380,75-79 years,female,21,8209,Shopping,498.658630371094,498.658630371094,pedestrian,4,0.16,weekday,2,65 plus,<1km
87038/1007,NA,87038,2380,75-79 years,female,21,8210,Shopping,498.658630371094,498.658630371094,pedestrian,5,0.39,weekday,3,65 plus,<1km
87038/1007,NA,87038,2380,75-79 years,female,21,8211,Shopping,498.658630371094,498.658630371094,bus,14,3.09,weekday,3,65 plus,3-5km
87038/1007,NA,87038,2380,75-79 years,female,21,8212,Shopping,498.658630371094,498.658630371094,pedestrian,9,0.48,weekday,3,65 plus,<1km
87038/1009,NA,87038,2381,75-79 years,male,21,8213,Other,388.227874755859,388.227874755859,car,5,1.16,weekday,1,65 plus,1-2km
87038/1009,NA,87038,2381,75-79 years,male,21,8214,Other,388.227874755859,388.227874755859,car,6,1.21,weekday,2,65 plus,1-2km
87040/1000,NA,87040,2382,45-49 years,male,21,8215,Other,146.615966796875,146.615966796875,car,5,2.51,weekday,1,40 to 64,3-5km
87040/1000,NA,87040,2382,45-49 years,male,21,8216,Other,146.615966796875,146.615966796875,car,5,2.49,weekday,2,40 to 64,3-5km
87040/1000,NA,87040,2382,45-49 years,male,21,8217,Other,146.615966796875,146.615966796875,car,10,2.51,weekday,3,40 to 64,3-5km
87040/1000,NA,87040,2382,45-49 years,male,21,8218,Shopping,146.615966796875,146.615966796875,car,5,2,weekday,4,40 to 64,1-2km
87040/1000,NA,87040,2382,45-49 years,male,21,8219,Shopping,146.615966796875,146.615966796875,car,2,0.7,weekday,5,40 to 64,<1km
87041/1000,NA,87041,2383,55-59 years,male,21,8220,Leisure,141.208511352539,141.208511352539,pedestrian,15,1.27,weekday,1,40 to 64,1-2km
87041/1000,NA,87041,2383,55-59 years,male,21,8221,Leisure,141.208511352539,141.208511352539,pedestrian,15,1.27,weekday,2,40 to 64,1-2km
87045/1000,NA,87045,2384,30-34 years,female,21,8222,Work,119.532577514648,119.532577514648,car,65,38.6,weekday,1,20 to 39,>10km
87045/1000,NA,87045,2384,30-34 years,female,21,8223,Leisure,119.532577514648,119.532577514648,car,18,6.27,weekday,2,20 to 39,6-10km
87045/1000,NA,87045,2384,30-34 years,female,21,8224,Leisure,119.532577514648,119.532577514648,car,35,37.97,weekday,3,20 to 39,>10km
87046/1000,NA,87046,2385,70-74 years,male,21,8225,Leisure,91.9685287475586,91.9685287475586,pedestrian,10,0.33,weekday,1,65 plus,<1km
87046/1000,NA,87046,2385,70-74 years,male,21,8226,Leisure,91.9685287475586,91.9685287475586,pedestrian,10,0.33,weekday,2,65 plus,<1km
87050/1000,NA,87050,2386,65-69 years,male,21,8227,Work,125.863647460938,125.863647460938,car,15,10.1,weekday,1,65 plus,>10km
87050/1000,NA,87050,2386,65-69 years,male,21,8228,Work,125.863647460938,125.863647460938,car,15,10.34,weekday,2,65 plus,>10km
87050/1000,NA,87050,2386,65-69 years,male,21,8229,Work,125.863647460938,125.863647460938,car,15,10.1,weekday,3,65 plus,>10km
87050/1000,NA,87050,2386,65-69 years,male,21,8230,Work,125.863647460938,125.863647460938,car,15,10.34,weekday,4,65 plus,>10km
87051/1000,NA,87051,2387,40-44 years,female,21,8231,Work,165.249099731445,165.249099731445,car,3,1.21,weekday,1,40 to 64,1-2km
87051/1000,NA,87051,2387,40-44 years,female,21,8232,Other,165.249099731445,165.249099731445,car,7,0.96,weekday,2,40 to 64,<1km
87051/1000,NA,87051,2387,40-44 years,female,21,8233,Other,165.249099731445,165.249099731445,car,5,1.24,weekday,3,40 to 64,1-2km
87053/1000,NA,87053,2388,70-74 years,female,21,8234,Work,105.644348144531,105.644348144531,car,10,2.52,weekday,1,65 plus,3-5km
87053/1000,NA,87053,2388,70-74 years,female,21,8235,Work,105.644348144531,105.644348144531,car,10,2.53,weekday,2,65 plus,3-5km
87056/1000,NA,87056,2389,35-39 years,female,21,8236,Work,108.65584564209,108.65584564209,car,7,3.79,weekday,1,20 to 39,3-5km
87056/1000,NA,87056,2389,35-39 years,female,21,8237,Work,108.65584564209,108.65584564209,car,10,3.84,weekday,2,20 to 39,3-5km
87056/1001,NA,87056,2390,35-39 years,male,21,8238,Work,140.393783569336,140.393783569336,car,15,8.87,weekday,1,20 to 39,6-10km
87056/1001,NA,87056,2390,35-39 years,male,21,8239,Work,140.393783569336,140.393783569336,car,20,8.83,weekday,2,20 to 39,6-10km
87057/1000,NA,87057,2391,30-34 years,female,21,8240,Other,166.980453491211,166.980453491211,car,5,1.79,weekday,1,20 to 39,1-2km
87057/1000,NA,87057,2391,30-34 years,female,21,8241,Other,166.980453491211,166.980453491211,car,5,3.99,weekday,2,20 to 39,3-5km
87057/1000,NA,87057,2391,30-34 years,female,21,8242,Other,166.980453491211,166.980453491211,car,5,2.75,weekday,3,20 to 39,3-5km
87057/1000,NA,87057,2391,30-34 years,female,21,8243,Other,166.980453491211,166.980453491211,car,5,2.73,weekday,4,20 to 39,3-5km
87057/1000,NA,87057,2391,30-34 years,female,21,8244,Other,166.980453491211,166.980453491211,car,7,2.75,weekday,5,20 to 39,3-5km
87057/1001,NA,87057,2392,30-34 years,male,21,8245,Work,198.818878173828,198.818878173828,car,5,1.79,weekday,1,20 to 39,1-2km
87057/1001,NA,87057,2392,30-34 years,male,21,8246,Work,198.818878173828,198.818878173828,pedestrian,15,1.61,weekday,2,20 to 39,1-2km
87059/1000,NA,87059,2393,45-49 years,female,21,8247,Other,310.929290771484,310.929290771484,car,16,4.86,weekday,1,40 to 64,3-5km
87059/1000,NA,87059,2393,45-49 years,female,21,8248,Other,310.929290771484,310.929290771484,car,7,2.14,weekday,2,40 to 64,3-5km
87059/1000,NA,87059,2393,45-49 years,female,21,8249,Other,310.929290771484,310.929290771484,car,7,3.1,weekday,3,40 to 64,3-5km
87059/1000,NA,87059,2393,45-49 years,female,21,8250,Work,310.929290771484,310.929290771484,car,28,27.62,weekday,4,40 to 64,>10km
87059/1000,NA,87059,2393,45-49 years,female,21,8251,Other,310.929290771484,310.929290771484,car,33,25.96,weekday,5,40 to 64,>10km
87059/1000,NA,87059,2393,45-49 years,female,21,8252,Other,310.929290771484,310.929290771484,car,17,2.58,weekday,6,40 to 64,3-5km
87059/1000,NA,87059,2393,45-49 years,female,21,8253,Other,310.929290771484,310.929290771484,car,10,3.19,weekday,7,40 to 64,3-5km
87059/1000,NA,87059,2393,45-49 years,female,21,8254,Other,310.929290771484,310.929290771484,car,22,7.69,weekday,8,40 to 64,6-10km
87059/1001,NA,87059,2394,15-19 years,male,21,8255,Other,321.347106933594,321.347106933594,car,16,4.86,weekday,1,15 to 19,3-5km
87059/1001,NA,87059,2394,15-19 years,male,21,8256,Other,321.347106933594,321.347106933594,car,7,2.14,weekday,2,15 to 19,3-5km
87059/1001,NA,87059,2394,15-19 years,male,21,8257,Other,321.347106933594,321.347106933594,car,7,3.1,weekday,3,15 to 19,3-5km
87059/1001,NA,87059,2394,15-19 years,male,21,8258,Other,321.347106933594,321.347106933594,car,22,7.69,weekday,4,15 to 19,6-10km
87059/1002,NA,87059,2395,15-19 years,female,21,8259,Education,340.53564453125,340.53564453125,car,16,4.86,weekday,1,15 to 19,3-5km
87059/1002,NA,87059,2395,15-19 years,female,21,8260,Other,340.53564453125,340.53564453125,car,10,3.19,weekday,2,15 to 19,3-5km
87059/1002,NA,87059,2395,15-19 years,female,21,8261,Other,340.53564453125,340.53564453125,car,22,7.69,weekday,3,15 to 19,6-10km
87064/1000,NA,87064,2396,65-69 years,female,21,8262,Leisure,101.395683288574,101.395683288574,pedestrian,15,0.52,weekday,1,65 plus,<1km
87064/1000,NA,87064,2396,65-69 years,female,21,8263,Leisure,101.395683288574,101.395683288574,pedestrian,15,0.52,weekday,2,65 plus,<1km
87064/1001,NA,87064,2397,45-49 years,male,21,8264,Work,146.615966796875,146.615966796875,car,7,6,weekday,1,40 to 64,6-10km
87064/1001,NA,87064,2397,45-49 years,male,21,8265,Work,146.615966796875,146.615966796875,car,10,6.06,weekday,2,40 to 64,6-10km
87065/1000,NA,87065,2398,40-44 years,male,21,8266,Other,204.532974243164,204.532974243164,car,5,1.77,weekday,1,40 to 64,1-2km
87065/1000,NA,87065,2398,40-44 years,male,21,8267,Shopping,204.532974243164,204.532974243164,car,5,0.98,weekday,2,40 to 64,<1km
87065/1000,NA,87065,2398,40-44 years,male,21,8268,Shopping,204.532974243164,204.532974243164,car,5,1.23,weekday,3,40 to 64,1-2km
87065/1000,NA,87065,2398,40-44 years,male,21,8269,Other,204.532974243164,204.532974243164,car,5,1.77,weekday,4,40 to 64,1-2km
87065/1000,NA,87065,2398,40-44 years,male,21,8270,Other,204.532974243164,204.532974243164,car,5,1.77,weekday,5,40 to 64,1-2km
87065/1001,NA,87065,2399,35-39 years,female,21,8271,Other,212.434097290039,212.434097290039,car,5,1.77,weekday,1,20 to 39,1-2km
87065/1001,NA,87065,2399,35-39 years,female,21,8272,Shopping,212.434097290039,212.434097290039,car,5,0.98,weekday,2,20 to 39,<1km
87065/1001,NA,87065,2399,35-39 years,female,21,8273,Shopping,212.434097290039,212.434097290039,car,5,1.23,weekday,3,20 to 39,1-2km
87067/1000,NA,87067,2400,25-29 years,male,21,8274,Shopping,228.088623046875,228.088623046875,pedestrian,15,2.08,weekday,1,20 to 39,3-5km
87067/1000,NA,87067,2400,25-29 years,male,21,8275,Shopping,228.088623046875,228.088623046875,pedestrian,15,2.08,weekday,2,20 to 39,3-5km
87067/1001,NA,87067,2401,30-34 years,female,21,8276,Work,157.198715209961,157.198715209961,car,10,1.91,weekday,1,20 to 39,1-2km
87067/1001,NA,87067,2401,30-34 years,female,21,8277,Work,157.198715209961,157.198715209961,car,5,1.92,weekday,2,20 to 39,1-2km
87068/1001,NA,87068,2402,65-69 years,male,21,8278,Shopping,141.843811035156,141.843811035156,car,5,0.93,weekday,1,65 plus,<1km
87068/1001,NA,87068,2402,65-69 years,male,21,8279,Shopping,141.843811035156,141.843811035156,car,5,0.9,weekday,2,65 plus,<1km
87071/1000,NA,87071,2403,55-59 years,female,21,8280,Work,153.390121459961,153.390121459961,car,10,7.55,weekday,1,40 to 64,6-10km
87071/1000,NA,87071,2403,55-59 years,female,21,8281,Work,153.390121459961,153.390121459961,car,10,7.96,weekday,2,40 to 64,6-10km
87073/1000,NA,87073,2404,70-74 years,male,21,8282,Work,123.979629516602,123.979629516602,car,10,2.48,weekday,1,65 plus,3-5km
87073/1000,NA,87073,2404,70-74 years,male,21,8283,Work,123.979629516602,123.979629516602,bus,45,27.86,weekday,1,65 plus,>10km
87073/1000,NA,87073,2404,70-74 years,male,21,8284,Work,123.979629516602,123.979629516602,pedestrian,15,0.64,weekday,1,65 plus,<1km
87073/1000,NA,87073,2404,70-74 years,male,21,8285,Work,123.979629516602,123.979629516602,pedestrian,15,0.64,weekday,2,65 plus,<1km
87073/1000,NA,87073,2404,70-74 years,male,21,8286,Work,123.979629516602,123.979629516602,bus,60,28.07,weekday,2,65 plus,>10km
87073/1000,NA,87073,2404,70-74 years,male,21,8287,Work,123.979629516602,123.979629516602,car,13,2.43,weekday,2,65 plus,3-5km
87073/1001,NA,87073,2405,70-74 years,female,21,8288,Other,148.091735839844,148.091735839844,car,10,2.48,weekday,1,65 plus,3-5km
87073/1001,NA,87073,2405,70-74 years,female,21,8289,Other,148.091735839844,148.091735839844,car,9,2.33,weekday,2,65 plus,3-5km
87073/1001,NA,87073,2405,70-74 years,female,21,8290,Other,148.091735839844,148.091735839844,car,15,2.38,weekday,3,65 plus,3-5km
87073/1001,NA,87073,2405,70-74 years,female,21,8291,Other,148.091735839844,148.091735839844,car,13,2.43,weekday,4,65 plus,3-5km
87077/1000,NA,87077,2406,35-39 years,male,21,8292,Work,259.737060546875,259.737060546875,car,20,9.68,weekday,1,20 to 39,6-10km
87077/1000,NA,87077,2406,35-39 years,male,21,8293,Work,259.737060546875,259.737060546875,car,15,6.81,weekday,2,20 to 39,6-10km
87077/1001,NA,87077,2407,35-39 years,female,21,8294,Other,245.514633178711,245.514633178711,car,20,6.74,weekday,1,20 to 39,6-10km
87077/1001,NA,87077,2407,35-39 years,female,21,8295,Other,245.514633178711,245.514633178711,car,20,6.79,weekday,2,20 to 39,6-10km
87077/1001,NA,87077,2407,35-39 years,female,21,8296,Other,245.514633178711,245.514633178711,car,15,9.68,weekday,3,20 to 39,6-10km
87077/1001,NA,87077,2407,35-39 years,female,21,8297,Other,245.514633178711,245.514633178711,car,12,6.81,weekday,4,20 to 39,6-10km
87077/1001,NA,87077,2407,35-39 years,female,21,8298,Other,245.514633178711,245.514633178711,car,15,6.74,weekday,5,20 to 39,6-10km
87077/1001,NA,87077,2407,35-39 years,female,21,8299,Other,245.514633178711,245.514633178711,car,15,6.79,weekday,6,20 to 39,6-10km
87078/1000,NA,87078,2408,60-64 years,female,21,8300,Work,204.986328125,204.986328125,car,15,11.4,weekday,1,40 to 64,>10km
87078/1000,NA,87078,2408,60-64 years,female,21,8301,Work,204.986328125,204.986328125,car,30,11.27,weekday,2,40 to 64,>10km
87083/1000,NA,87083,2409,70-74 years,female,21,8302,Leisure,148.091735839844,148.091735839844,car,25,7.21,weekday,1,65 plus,6-10km
87083/1000,NA,87083,2409,70-74 years,female,21,8303,Leisure,148.091735839844,148.091735839844,car,20,7.28,weekday,2,65 plus,6-10km
87083/1000,NA,87083,2409,70-74 years,female,21,8304,Leisure,148.091735839844,148.091735839844,car,20,2.61,weekday,3,65 plus,3-5km
87083/1000,NA,87083,2409,70-74 years,female,21,8305,Leisure,148.091735839844,148.091735839844,car,15,2.59,weekday,4,65 plus,3-5km
87083/1001,NA,87083,2410,75-79 years,male,21,8306,Shopping,121.247848510742,121.247848510742,car,10,3.29,weekday,1,65 plus,3-5km
87083/1001,NA,87083,2410,75-79 years,male,21,8307,Shopping,121.247848510742,121.247848510742,car,10,3.27,weekday,2,65 plus,3-5km
87083/1001,NA,87083,2410,75-79 years,male,21,8308,Other,121.247848510742,121.247848510742,car,30,15.31,weekday,3,65 plus,>10km
87083/1001,NA,87083,2410,75-79 years,male,21,8309,Other,121.247848510742,121.247848510742,car,30,15.19,weekday,4,65 plus,>10km
87083/1001,NA,87083,2410,75-79 years,male,21,8310,Leisure,121.247848510742,121.247848510742,car,5,2.61,weekday,5,65 plus,3-5km
87083/1001,NA,87083,2410,75-79 years,male,21,8311,Leisure,121.247848510742,121.247848510742,car,15,2.59,weekday,6,65 plus,3-5km
87084/1000,NA,87084,2411,50-54 years,male,21,8312,Other,205.661956787109,205.661956787109,car,41,15.19,weekday,1,40 to 64,>10km
87084/1000,NA,87084,2411,50-54 years,male,21,8313,Other,205.661956787109,205.661956787109,car,25,14.94,weekday,2,40 to 64,>10km
87084/1002,NA,87084,2412,15-19 years,male,21,8314,Education,261.753723144531,261.753723144531,car,41,15.19,weekday,1,15 to 19,>10km
87084/1002,NA,87084,2412,15-19 years,male,21,8315,Education,261.753723144531,261.753723144531,pedestrian,6,0.16,weekday,2,15 to 19,<1km
87084/1002,NA,87084,2412,15-19 years,male,21,8316,Education,261.753723144531,261.753723144531,bus,59,14.14,weekday,2,15 to 19,>10km
87084/1002,NA,87084,2412,15-19 years,male,21,8317,Education,261.753723144531,261.753723144531,pedestrian,10,0.76,weekday,2,15 to 19,<1km
87086/1000,NA,87086,2413,60-64 years,female,21,8318,Leisure,204.986328125,204.986328125,car,5,3.23,weekday,1,40 to 64,3-5km
87086/1000,NA,87086,2413,60-64 years,female,21,8319,Leisure,204.986328125,204.986328125,car,5,3.64,weekday,2,40 to 64,3-5km
87086/1000,NA,87086,2413,60-64 years,female,21,8320,Leisure,204.986328125,204.986328125,car,2,0.39,weekday,3,40 to 64,<1km
87090/1000,NA,87090,2414,55-59 years,female,21,8321,Other,124.50057220459,124.50057220459,car,5,1.74,weekday,1,40 to 64,1-2km
87090/1000,NA,87090,2414,55-59 years,female,21,8322,Other,124.50057220459,124.50057220459,car,10,1.76,weekday,2,40 to 64,1-2km
87090/1000,NA,87090,2414,55-59 years,female,21,8323,Shopping,124.50057220459,124.50057220459,car,5,1.76,weekday,3,40 to 64,1-2km
87090/1000,NA,87090,2414,55-59 years,female,21,8324,Shopping,124.50057220459,124.50057220459,car,5,1.76,weekday,4,40 to 64,1-2km
87090/1000,NA,87090,2414,55-59 years,female,21,8325,Leisure,124.50057220459,124.50057220459,pedestrian,5,0.06,weekday,5,40 to 64,<1km
87090/1000,NA,87090,2414,55-59 years,female,21,8326,Leisure,124.50057220459,124.50057220459,pedestrian,10,0.06,weekday,6,40 to 64,<1km
87090/1000,NA,87090,2414,55-59 years,female,21,8327,Other,124.50057220459,124.50057220459,car,5,1.74,weekday,7,40 to 64,1-2km
87090/1000,NA,87090,2414,55-59 years,female,21,8328,Other,124.50057220459,124.50057220459,car,5,1.76,weekday,8,40 to 64,1-2km
87090/1001,NA,87090,2415,55-59 years,male,21,8329,Work,136.198272705078,136.198272705078,car,30,26.25,weekday,1,40 to 64,>10km
87090/1001,NA,87090,2415,55-59 years,male,21,8330,Work,136.198272705078,136.198272705078,car,30,26.02,weekday,2,40 to 64,>10km
87090/1001,NA,87090,2415,55-59 years,male,21,8331,Other,136.198272705078,136.198272705078,car,10,3.26,weekday,3,40 to 64,3-5km
87090/1001,NA,87090,2415,55-59 years,male,21,8332,Other,136.198272705078,136.198272705078,car,10,3.24,weekday,4,40 to 64,3-5km
87090/1001,NA,87090,2415,55-59 years,male,21,8333,Leisure,136.198272705078,136.198272705078,car,30,25.85,weekday,5,40 to 64,>10km
87090/1001,NA,87090,2415,55-59 years,male,21,8334,Leisure,136.198272705078,136.198272705078,car,30,25.92,weekday,6,40 to 64,>10km
87092/1000,NA,87092,2416,40-44 years,male,21,8335,Work,211.578475952148,211.578475952148,motorcycle,35,27.56,weekday,1,40 to 64,>10km
87092/1000,NA,87092,2416,40-44 years,male,21,8336,Work,211.578475952148,211.578475952148,motorcycle,40,26.91,weekday,2,40 to 64,>10km
